REVERSAL,WEETHUSDT,LONG,3495.67,3388.02783369,3654.33496563,0.030793,0.045389,32.06,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,LINKUSDT,LONG,13.77,13.25619999,14.52967713,0.037313,0.055169,39.23,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,FILUSDT,SHORT,1.56532037,1.72751417,1.32328115,0.103617,0.154626,37.17,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,MYXUSDT,LONG,4.92737805,4.46245037,5.62082768,0.094356,0.140734,51.41,6,0.025,reversal_detector_v3_with_fallbacks
REVERSAL,PEPEUSDT,LONG,6.76e-06,6.56e-06,7.05e-06,0.029628,0.042899,100.0,10,0.2,reversal_detector_v3_with_fallbacks
REVERSAL,CROUSDT,LONG,0.108572,0.10370548,0.11578498,0.044823,0.066435,34.56,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,SHIBUSDT,LONG,9.17e-06,8.41e-06,1.03e-05,0.08264,0.123228,53.32,6,0.032,reversal_detector_v3_with_fallbacks
REVERSAL,UNIUSDT,LONG,6.13,5.65499856,6.83759816,0.077488,0.115432,33.91,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,DOTUSDT,LONG,2.19,2.08920087,2.33944779,0.046027,0.068241,44.25,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,BTCUSDT,LONG,93290.93,91896.60376022,95307.8799066,0.014946,0.02162,21.12,3,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,ETHUSDT,LONG,3213.75,3109.01710125,3368.279955,0.032589,0.048084,25.67,3,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,BNBUSDT,LONG,904.73,893.87324,920.291356,0.012,0.0172,25.72,3,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,STETHUSDT,LONG,3215.85,3109.09342755,3373.41057075,0.033197,0.048995,24.55,3,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,DOGEUSDT,LONG,0.149764,0.14451282,0.15752103,0.035063,0.051795,27.63,3,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,ADAUSDT,LONG,0.415778,0.39130863,0.45214943,0.058852,0.087478,47.24,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,WBTCUSDT,LONG,92985.0,91729.981455,94793.093325,0.013497,0.019445,28.14,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,WEETHUSDT,LONG,3491.18,3387.09395948,3644.51611678,0.029814,0.043921,31.15,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,LINKUSDT,LONG,13.74,13.2514056,14.46191334,0.03556,0.052541,56.94,6,0.045,reversal_detector_v3_with_fallbacks
REVERSAL,XLMUSDT,LONG,0.246343,0.22810574,0.27350183,0.074032,0.110248,43.3,5,0.02,reversal_detector_v3_with_fallbacks | WAIT_FOR_PULLBACK
REVERSAL,LTCUSDT,LONG,83.08,81.0034154,86.12837136,0.024995,0.036692,41.39,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,HYPEUSDT,LONG,26.57,25.46686674,28.20347046,0.041518,0.061478,43.27,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,JASMYUSDT,SHORT,0.00822657,0.00833069,0.00773875,0.012656,0.059298,24.86,3,0.02,reversal_detector_v3_with_fallbacks | WAIT_FOR_PULLBACK
REVERSAL,KAIAUSDT,SHORT,0.06634525,0.06877169,0.06275863,0.036573,0.05406,43.39,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,JUPUSDT,SHORT,0.2272488,0.23617581,0.21404019,0.039283,0.058124,44.29,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,POLUSDT,SHORT,0.1260678,0.12845049,0.12258429,0.0189,0.027632,45.37,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,SKYUSDT,LONG,0.05779338,0.05561283,0.0610179,0.03773,0.055794,34.17,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,TONUSDT,LONG,1.76,1.73888,1.80926768,0.012,0.027993,100.0,10,0.2,reversal_detector_v3_with_fallbacks
REVERSAL,DOGEUSDT,LONG,0.140673,0.13676398,0.14642399,0.027788,0.040882,50.7,6,0.023,reversal_detector_v3_with_fallbacks
REVERSAL,HYPEUSDT,LONG,25.41,25.10508,26.02621791,0.012,0.024251,100.0,10,0.2,reversal_detector_v3_with_fallbacks
REVERSAL,HBARUSDT,LONG,0.119321,0.11634,0.12369709,0.024983,0.036675,53.66,6,0.033,reversal_detector_v3_with_fallbacks
REVERSAL,UNIUSDT,LONG,5.46,5.32725648,5.65474728,0.024312,0.035668,51.68,6,0.026,reversal_detector_v3_with_fallbacks
REVERSAL,ONDOUSDT,LONG,0.40392952,0.39437982,0.41793053,0.023642,0.034662,48.74,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,KAIAUSDT,LONG,0.06548153,0.0636506,0.06817556,0.027961,0.041142,49.69,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,XRPUSDT,LONG,2.1,2.0402487,2.187948,0.028453,0.04188,49.89,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,ADAUSDT,LONG,0.39335,0.38083124,0.41181306,0.031826,0.046938,46.37,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,AVAXUSDT,LONG,13.81,13.45457203,14.33210086,0.025737,0.037806,46.17,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,WLFIUSDT,LONG,0.171881,0.16330001,0.18461498,0.049924,0.074086,100.0,10,0.2,reversal_detector_v3_with_fallbacks
REVERSAL,ETHUSDT,LONG,3094.39,3026.83637191,3193.24338294,0.021831,0.031946,49.54,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,BNBUSDT,LONG,890.77,873.08554319,916.58362383,0.019853,0.028979,32.41,4,0.02,reversal_detector_v3_with_fallbacks | WAIT_FOR_PULLBACK
REVERSAL,SOLUSDT,LONG,138.73,131.1803134,149.9435459,0.05442,0.08083,41.54,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,STETHUSDT,LONG,3094.3,3025.4796737,3195.0565966,0.022241,0.032562,49.42,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,WBTCUSDT,LONG,90011.0,88860.479398,91664.682092,0.012782,0.018372,31.32,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,POLUSDT,SHORT,0.14356919,0.15138941,0.13195373,0.05447,0.080905,51.68,6,0.026,reversal_detector_v3_with_fallbacks
REVERSAL,BTCUSDT,SHORT,90346.73,92219.70805963,87609.49512119,0.020731,0.030297,25.24,3,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,LDOUSDT,SHORT,0.63472489,0.64748857,0.61608746,0.020109,0.029363,43.38,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,KASUSDT,SHORT,0.04686309,0.04835399,0.04466422,0.031814,0.046921,39.07,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,WIFUSDT,SHORT,0.38760312,0.40048007,0.36859778,0.033222,0.049033,39.11,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,HYPEUSDT,LONG,25.4,25.0952,26.0162294,0.012,0.024261,100.0,10,0.2,reversal_detector_v3_with_fallbacks
REVERSAL,SKYUSDT,LONG,0.05779338,0.05561283,0.0610179,0.03773,0.055794,34.17,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,UNIUSDT,LONG,5.45,5.3272551,5.6297519,0.022522,0.032982,52.62,6,0.029,reversal_detector_v3_with_fallbacks
REVERSAL,DOGEUSDT,LONG,0.140648,0.13676401,0.14636154,0.027615,0.040623,50.79,6,0.023,reversal_detector_v3_with_fallbacks
REVERSAL,TONUSDT,LONG,1.76,1.73888,1.80926768,0.012,0.027993,100.0,10,0.2,reversal_detector_v3_with_fallbacks
REVERSAL,ONDOUSDT,LONG,0.40392952,0.39437982,0.41793053,0.023642,0.034662,48.74,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,HBARUSDT,LONG,0.119243,0.11634003,0.12350213,0.024345,0.035718,53.93,6,0.034,reversal_detector_v3_with_fallbacks
REVERSAL,KAIAUSDT,LONG,0.06548153,0.0636506,0.06817556,0.027961,0.041142,50.69,6,0.022,reversal_detector_v3_with_fallbacks
REVERSAL,ADAUSDT,LONG,0.393121,0.38083125,0.41124073,0.031262,0.046092,46.65,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,WLFIUSDT,LONG,0.171471,0.16330006,0.18363206,0.047652,0.070922,100.0,10,0.2,reversal_detector_v3_with_fallbacks
REVERSAL,ETHUSDT,LONG,3092.7,3026.8378608,3189.0190488,0.021296,0.031144,49.95,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,XRPUSDT,LONG,2.1,2.0402487,2.187948,0.028453,0.04188,49.89,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,BNBUSDT,LONG,889.9,873.0853395,914.4096258,0.018895,0.027542,31.52,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,SOLUSDT,LONG,138.71,131.18026636,149.89363246,0.054284,0.080626,40.59,5,0.02,reversal_detector_v3_with_fallbacks
